Datum	id_time	ones	time_cat
2021-08-08	584	1	4: Oktober - vor 4 Wochen
2021-08-09	585	1	4: Oktober - vor 4 Wochen
2021-08-10	586	1	4: Oktober - vor 4 Wochen
2021-08-11	587	1	4: Oktober - vor 4 Wochen
2021-08-12	588	1	4: Oktober - vor 4 Wochen
2021-08-13	589	1	4: Oktober - vor 4 Wochen
2021-08-14	590	1	4: Oktober - vor 4 Wochen
2021-08-15	591	1	4: Oktober - vor 4 Wochen
2021-08-16	592	1	4: Oktober - vor 4 Wochen
2021-08-17	593	1	4: Oktober - vor 4 Wochen
2021-08-18	594	1	4: Oktober - vor 4 Wochen
2021-08-19	595	1	4: Oktober - vor 4 Wochen
2021-08-20	596	1	4: Oktober - vor 4 Wochen
2021-08-21	597	1	4: Oktober - vor 4 Wochen
2021-08-22	598	1	4: Oktober - vor 4 Wochen
2021-08-23	599	1	4: Oktober - vor 4 Wochen
2021-08-24	600	1	4: Oktober - vor 4 Wochen
2021-08-25	601	1	4: Oktober - vor 4 Wochen
2021-08-26	602	1	4: Oktober - vor 4 Wochen
2021-08-27	603	1	4: Oktober - vor 4 Wochen
2021-08-28	604	1	4: Oktober - vor 4 Wochen
2021-08-29	605	1	4: Oktober - vor 4 Wochen
2021-08-30	606	1	4: Oktober - vor 4 Wochen
2021-08-31	607	1	4: Oktober - vor 4 Wochen
2021-09-01	608	1	4: Oktober - vor 4 Wochen
2021-09-02	609	1	4: Oktober - vor 4 Wochen
2021-09-03	610	1	4: Oktober - vor 4 Wochen
2021-09-04	611	1	4: Oktober - vor 4 Wochen
2021-09-05	612	1	4: Oktober - vor 4 Wochen
2021-09-06	613	1	4: Oktober - vor 4 Wochen
2021-09-07	614	1	4: Oktober - vor 4 Wochen
2021-09-08	615	1	4: Oktober - vor 4 Wochen
2021-09-09	616	1	4: Oktober - vor 4 Wochen
2021-09-10	617	1	4: Oktober - vor 4 Wochen
2021-09-11	618	1	4: Oktober - vor 4 Wochen
2021-09-12	619	1	4: Oktober - vor 4 Wochen
2021-09-13	620	1	4: Oktober - vor 4 Wochen
2021-09-14	621	1	4: Oktober - vor 4 Wochen
2021-09-15	622	1	4: Oktober - vor 4 Wochen
2021-09-16	623	1	4: Oktober - vor 4 Wochen
2021-09-17	624	1	4: Oktober - vor 4 Wochen
2021-09-18	625	1	4: Oktober - vor 4 Wochen
2021-09-19	626	1	4: Oktober - vor 4 Wochen
2021-09-20	627	1	4: Oktober - vor 4 Wochen
2021-09-21	628	1	4: Oktober - vor 4 Wochen
2021-09-22	629	1	4: Oktober - vor 4 Wochen
2021-09-23	630	1	4: Oktober - vor 4 Wochen
2021-09-24	631	1	4: Oktober - vor 4 Wochen
2021-09-25	632	1	4: Oktober - vor 4 Wochen
2021-09-26	633	1	4: Oktober - vor 4 Wochen
2021-09-27	634	1	4: Oktober - vor 4 Wochen
2021-09-28	635	1	4: Oktober - vor 4 Wochen
2021-09-29	636	1	4: Oktober - vor 4 Wochen
2021-09-30	637	1	4: Oktober - vor 4 Wochen
2021-10-01	638	1	4: Oktober - vor 4 Wochen
2021-10-02	639	1	4: Oktober - vor 4 Wochen
2021-10-03	640	1	4: Oktober - vor 4 Wochen
2021-10-04	641	1	4: Oktober - vor 4 Wochen
2021-10-05	642	1	4: Oktober - vor 4 Wochen
2021-10-06	643	1	4: Oktober - vor 4 Wochen
2021-10-07	644	1	4: Oktober - vor 4 Wochen
2021-10-08	645	1	4: Oktober - vor 4 Wochen
2021-10-09	646	1	4: Oktober - vor 4 Wochen
2021-10-10	647	1	4: Oktober - vor 4 Wochen
2021-10-11	648	1	4: Oktober - vor 4 Wochen
2021-10-12	649	1	4: Oktober - vor 4 Wochen
2021-10-13	650	1	4: Oktober - vor 4 Wochen
2021-10-14	651	1	4: Oktober - vor 4 Wochen
2021-10-15	652	1	4: Oktober - vor 4 Wochen
2021-10-16	653	1	4: Oktober - vor 4 Wochen
2021-10-17	654	1	4: Oktober - vor 4 Wochen
2021-10-18	655	1	4: Oktober - vor 4 Wochen
2021-10-19	656	1	4: Oktober - vor 4 Wochen
2021-10-20	657	1	4: Oktober - vor 4 Wochen
2021-10-21	658	1	4: Oktober - vor 4 Wochen
2021-10-22	659	1	4: Oktober - vor 4 Wochen
2021-10-23	660	1	4: Oktober - vor 4 Wochen
2021-10-24	661	1	4: Oktober - vor 4 Wochen
2021-10-25	662	1	4: Oktober - vor 4 Wochen
2021-10-26	663	1	4: Oktober - vor 4 Wochen
2021-10-27	664	1	4: Oktober - vor 4 Wochen
2021-10-28	665	1	4: Oktober - vor 4 Wochen
2021-10-29	666	1	4: Oktober - vor 4 Wochen
2021-10-30	667	1	4: Oktober - vor 4 Wochen
2021-10-31	668	1	4: Oktober - vor 4 Wochen
2021-11-01	669	1	4: Oktober - vor 4 Wochen
2021-11-02	670	1	4: Oktober - vor 4 Wochen
2021-11-03	671	1	4: Oktober - vor 4 Wochen
2021-11-04	672	1	4: Oktober - vor 4 Wochen
2021-11-05	673	1	4: Oktober - vor 4 Wochen
2021-11-06	674	1	4: Oktober - vor 4 Wochen
2021-11-07	675	1	4: Oktober - vor 4 Wochen
2021-11-08	676	1	4: Oktober - vor 4 Wochen
2021-11-09	677	1	4: Oktober - vor 4 Wochen
2021-11-10	678	1	4: Oktober - vor 4 Wochen
2021-11-11	679	1	4: Oktober - vor 4 Wochen
2021-11-12	680	1	4: Oktober - vor 4 Wochen
2021-11-13	681	1	4: Oktober - vor 4 Wochen
2021-11-14	682	1	4: Oktober - vor 4 Wochen
2021-11-15	683	1	4: Oktober - vor 4 Wochen
2021-11-16	684	1	4: Oktober - vor 4 Wochen
2021-11-17	685	1	4: Oktober - vor 4 Wochen
2021-11-18	686	1	4: Oktober - vor 4 Wochen
2021-11-19	687	1	4: Oktober - vor 4 Wochen
2021-11-20	688	1	4: Oktober - vor 4 Wochen
2021-11-21	689	1	4: Oktober - vor 4 Wochen
2021-11-22	690	1	4: Oktober - vor 4 Wochen
2021-11-23	691	1	4: Oktober - vor 4 Wochen
2021-11-24	692	1	4: Oktober - vor 4 Wochen
2021-11-25	693	1	4: Oktober - vor 4 Wochen
2021-11-26	694	1	4: Oktober - vor 4 Wochen
2021-11-27	695	1	4: Oktober - vor 4 Wochen
2021-11-28	696	1	4: Oktober - vor 4 Wochen
2021-11-29	697	1	4: Oktober - vor 4 Wochen
2021-11-30	698	1	4: Oktober - vor 4 Wochen
2021-12-01	699	1	4: Oktober - vor 4 Wochen
2021-12-02	700	1	4: Oktober - vor 4 Wochen
2021-12-03	701	1	4: Oktober - vor 4 Wochen
2021-12-04	702	1	4: Oktober - vor 4 Wochen
2021-12-05	703	1	4: Oktober - vor 4 Wochen
2021-12-06	704	1	4: Oktober - vor 4 Wochen
2021-12-07	705	1	4: Oktober - vor 4 Wochen
2021-12-08	706	1	4: Oktober - vor 4 Wochen
2021-12-09	707	1	4: Oktober - vor 4 Wochen
2021-12-10	708	1	5: vor 4 Wochen - vor 1er Woche
2021-12-11	709	1	5: vor 4 Wochen - vor 1er Woche
2021-12-12	710	1	5: vor 4 Wochen - vor 1er Woche
2021-12-13	711	1	5: vor 4 Wochen - vor 1er Woche
2021-12-14	712	1	5: vor 4 Wochen - vor 1er Woche
2021-12-15	713	1	5: vor 4 Wochen - vor 1er Woche
2021-12-16	714	1	5: vor 4 Wochen - vor 1er Woche
2021-12-17	715	1	5: vor 4 Wochen - vor 1er Woche
2021-12-18	716	1	5: vor 4 Wochen - vor 1er Woche
2021-12-19	717	1	5: vor 4 Wochen - vor 1er Woche
2021-12-20	718	1	5: vor 4 Wochen - vor 1er Woche
2021-12-21	719	1	5: vor 4 Wochen - vor 1er Woche
2021-12-22	720	1	5: vor 4 Wochen - vor 1er Woche
2021-12-23	721	1	5: vor 4 Wochen - vor 1er Woche
2021-12-24	722	1	5: vor 4 Wochen - vor 1er Woche
2021-12-25	723	1	5: vor 4 Wochen - vor 1er Woche
2021-12-26	724	1	5: vor 4 Wochen - vor 1er Woche
2021-12-27	725	1	5: vor 4 Wochen - vor 1er Woche
2021-12-28	726	1	5: vor 4 Wochen - vor 1er Woche
2021-12-29	727	1	5: vor 4 Wochen - vor 1er Woche
2021-12-30	728	1	5: vor 4 Wochen - vor 1er Woche
2021-12-31	729	1	6: letze Woche
2022-01-01	730	1	6: letze Woche
2022-01-02	731	1	6: letze Woche
2022-01-03	732	1	6: letze Woche
2022-01-04	733	1	6: letze Woche
2022-01-05	734	1	6: letze Woche
2022-01-06	735	1	6: letze Woche
